F,D,69.60668912706456,1788036
F,M,69.33563432594451,3400996
F,S,63.95380933239482,1139386
F,U,78.43132313918638,104766
F,W,85.25907764264404,7246237
M,D,64.50702233801003,2055868
M,M,72.50496786913914,6971802
M,S,53.20644428430224,1837256
M,U,77.9373927716028,176609
M,W,83.51401397482088,2554022
